ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot,source_schedule,Original Category,Original Family,Original Type,Assembly Code,Assembly Description,Depth,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Room Id,Room Number,Room Name,Room Level,Room Area (SF),Room Volume (CF),Room Location X (ft),Room Location Y (ft),Room Location Z (ft)
625298,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L -1,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,66.548,198.666,-19.0,,,,,,,0.0,64.548,196.666,-20.0,68.548,200.666,-19.0,66.548,198.666,-19.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-4' - 0"" | Length=4' - 0"" | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
625307,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L -1,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,37.548,184.166,-19.0,,,,,,,0.0,35.548,182.166,-20.0,39.548,186.166,-19.0,37.548,184.166,-19.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-4' - 0"" | Length=4' - 0"" | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
625308,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L -1,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,124.548,198.666,-19.0,,,,,,,0.0,122.548,196.666,-20.0,126.548,200.666,-19.0,124.548,198.666,-19.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-4' - 0"" | Length=4' - 0"" | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
625595,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L -1,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,52.048,169.666,-19.0,,,,,,,0.0,50.048,167.666,-20.0,54.048,171.666,-19.0,52.048,169.666,-19.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-4' - 0"" | Length=4' - 0"" | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
628948,Structural Columns,Timber-Column,14x14,L 1,,,,,,,,,,,,18.98 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Point,23.048,184.166,0.0,,,,,,,0.0,22.486,183.604,0.0,23.611,184.729,15.0,23.048,184.166,7.5,,"Assembly Code=B10 | Assembly Description=Superstructure | Base Level=L 1 | Base Offset=-15' - 0"" | Column Location Mark=C-5 | Level=L 1 | Structural Material=Structural Bamboo (CLB) | System Length=15' - 0"" | Top Level=L 1 | Top Offset=0' - 0"" | Volume=18.98 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,B10,,,,L 1,L 1,"-15' - 0""","0' - 0""",,,,,,,,,
629229,Structural Columns,Timber-Column,14x14,L 0,,,,,,,,,,,,18.98 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Point,23.048,184.166,0.0,,,,,,,0.0,22.486,183.604,-15.0,23.611,184.729,0.0,23.048,184.166,-7.5,,"Assembly Code=B10 | Assembly Description=Superstructure | Base Level=L 0 | Base Offset=-15' - 0"" | Column Location Mark=C-5 | Level=L 0 | Structural Material=Structural Bamboo (CLB) | System Length=15' - 0"" | Top Level=L 0 | Top Offset=0' - 0"" | Volume=18.98 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,B10,,,,L 0,L 0,"-15' - 0""","0' - 0""",,,,,,,,,
629697,Structural Columns,Timber-Column,14x14,Roof,,,,,,,,,,,,15.19 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Point,23.048,184.166,0.0,,,,,,,0.0,22.486,183.604,15.0,23.611,184.729,27.0,23.048,184.166,21.0,,"Assembly Code=B10 | Assembly Description=Superstructure | Base Level=Roof | Base Offset=-15' - 0"" | Column Location Mark=C-5 | Level=Roof | Structural Material=Structural Bamboo (CLB) | System Length=12' - 0"" | Top Level=Roof | Top Offset=-3' - 0"" | Volume=15.19 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,B10,,,,Roof,Roof,"-15' - 0""","-3' - 0""",,,,,,,,,
629989,Structural Framing,Glulam-Western Species,14x18,,,,,,,,,,,"20' - 9 1/4""",,36.35 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,23.048,151.614,26.5,23.048,162.562,26.5,23.048,140.666,26.5,,22.465,140.666,25.0,23.632,162.562,26.5,23.048,151.614,25.75,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=20' - 9 1/4"" | End Level Offset=-3' - 6"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-3' - 6"" | Structural Material=Structural Bamboo (CLB) | System Length=21' - 10 3/4"" | Volume=36.35 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,B1010,,,,,,,,,,,,,,,,
630128,Structural Framing,Glulam-Western Species,14x18,,,,,,,,,,,"8' - 10 1/8""",,15.48 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,23.048,179.177,14.5,23.048,174.427,14.5,23.048,183.927,14.5,,22.465,174.427,13.0,23.632,183.927,14.5,23.048,179.177,13.75,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=8' - 10 1/8"" | End Level Offset=-0' - 6"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 6"" | Structural Material=Structural Bamboo (CLB) | System Length=9' - 6"" | Volume=15.48 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,B1010,,,,,,,,,,,,,,,,
632386,Structural Columns,Timber-Column,14x14,L 0,,,,,,,,,,,,18.98 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Point,37.548,169.666,0.0,,,,,,,0.0,36.986,169.104,-15.0,38.111,170.229,0.0,37.548,169.666,-7.5,,"Assembly Code=B10 | Assembly Description=Superstructure | Base Level=L 0 | Base Offset=-15' - 0"" | Column Location Mark=D-4 | Level=L 0 | Structural Material=Structural Bamboo (CLB) | System Length=15' - 0"" | Top Level=L 0 | Top Offset=0' - 0"" | Volume=18.98 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,B10,,,,L 0,L 0,"-15' - 0""","0' - 0""",,,,,,,,,
633194,Structural Framing,Glulam-Western Species,14x18,,,,,,,,,,,"13' - 4 1/2""",,23.41 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,37.548,176.916,26.5,37.548,169.666,26.5,37.548,184.166,26.5,,36.965,169.666,25.0,38.132,184.166,26.5,37.548,176.916,25.75,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=13' - 4 1/2"" | End Level Offset=-3' - 6"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-3' - 6"" | Structural Material=Structural Bamboo (CLB) | System Length=14' - 6"" | Volume=23.41 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,B1010,,,,,,,,,,,,,,,,
633719,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L -1,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,23.048,184.166,-19.0,,,,,,,0.0,21.048,182.166,-20.0,25.048,186.166,-19.0,23.048,184.166,-19.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-4' - 0"" | Length=4' - 0"" | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
633768,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L -1,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,23.048,163.166,-19.0,,,,,,,0.0,21.048,161.166,-20.0,25.048,165.166,-19.0,23.048,163.166,-19.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-4' - 0"" | Length=4' - 0"" | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
634191,Structural Columns,Concrete-Rectangular-Column,12x12,L -1,,,,,,,,,,,,4.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,23.048,163.166,0.0,,,,,,,0.0,22.548,162.666,-19.0,23.548,163.666,-15.0,23.048,163.166,-17.0,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Base Level=L -1 | Base Offset=-4' - 0"" | Column Location Mark=C-4(-6' - 6"") | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=4' - 0"" | Top Level=L -1 | Top Offset=0' - 0"" | Volume=4.00 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,L -1,L -1,"-4' - 0""","0' - 0""",,,,,,,,,
634277,Structural Columns,Concrete-Rectangular-Column,12x12,L -1,,,,,,,,,,,,4.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,23.048,184.166,0.0,,,,,,,0.0,22.548,183.666,-19.0,23.548,184.666,-15.0,23.048,184.166,-17.0,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Base Level=L -1 | Base Offset=-4' - 0"" | Column Location Mark=C-5 | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=4' - 0"" | Top Level=L -1 | Top Offset=0' - 0"" | Volume=4.00 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,L -1,L -1,"-4' - 0""","0' - 0""",,,,,,,,,
634794,Structural Columns,Concrete-Rectangular-Column,12x12,L -1,,,,,,,,,,,,4.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,37.548,169.666,0.0,,,,,,,0.0,37.048,169.166,-19.0,38.048,170.166,-15.0,37.548,169.666,-17.0,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Base Level=L -1 | Base Offset=-4' - 0"" | Column Location Mark=D-4 | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=4' - 0"" | Top Level=L -1 | Top Offset=0' - 0"" | Volume=4.00 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,L -1,L -1,"-4' - 0""","0' - 0""",,,,,,,,,
635246,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L -1,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,37.548,169.666,-19.0,,,,,,,0.0,35.548,167.666,-20.0,39.548,171.666,-19.0,37.548,169.666,-19.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-4' - 0"" | Length=4' - 0"" | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
635522,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"21' - 4""",,37.93 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,23.048,151.666,-15.0,23.048,140.666,-15.0,23.048,162.666,-15.0,,22.382,140.666,-16.333,23.715,162.666,-15.0,23.048,151.666,-15.667,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=21' - 4"" | End Level Offset=0' - 0"" | Reference Level=L -1 | Reference Level Elevation=-15' - 0"" | Start Level Offset=0' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=22' - 0"" | Volume=37.93 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
635545,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"27' - 8""",,49.19 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,52.048,184.166,-15.0,52.048,198.666,-15.0,52.048,169.666,-15.0,,51.382,169.666,-16.333,52.715,198.666,-15.0,52.048,184.166,-15.667,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=27' - 8"" | End Level Offset=0' - 0"" | Reference Level=L -1 | Reference Level Elevation=-15' - 0"" | Start Level Offset=0' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 0"" | Volume=49.19 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
635572,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"27' - 8""",,49.19 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,81.048,184.166,-15.0,81.048,198.666,-15.0,81.048,169.666,-15.0,,80.382,169.666,-16.333,81.715,198.666,-15.0,81.048,184.166,-15.667,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=27' - 8"" | End Level Offset=0' - 0"" | Reference Level=L -1 | Reference Level Elevation=-15' - 0"" | Start Level Offset=0' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 0"" | Volume=49.19 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
635605,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"27' - 8""",,49.19 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,110.048,184.166,-15.0,110.048,198.666,-15.0,110.048,169.666,-15.0,,109.382,169.666,-16.333,110.715,198.666,-15.0,110.048,184.166,-15.667,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=27' - 8"" | End Level Offset=0' - 0"" | Reference Level=L -1 | Reference Level Elevation=-15' - 0"" | Start Level Offset=0' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 0"" | Volume=49.19 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
635633,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"14' - 6""",,24.44 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,30.298,184.166,-15.0,23.048,184.166,-15.0,37.548,184.166,-15.0,,22.382,183.499,-16.333,37.548,184.833,-15.0,29.965,184.166,-15.667,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=14' - 6"" | End Level Offset=0' - 0"" | Reference Level=L -1 | Reference Level Elevation=-15' - 0"" | Start Level Offset=0' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=14' - 6"" | Volume=24.44 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
637357,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"29' - 7 1/2""",,50.32 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,95.548,242.166,-5.0,95.548,256.666,-2.0,95.548,227.666,-8.0,,94.882,227.666,-9.361,96.215,256.936,-2.0,95.548,242.301,-5.681,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=29' - 7 1/2"" | End Level Offset=-8' - 0"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-2' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 7 3/8"" | Volume=50.32 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
637562,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"29' - 10 5/8""",,50.53 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,124.548,242.166,-5.0,124.548,256.666,-2.0,124.548,227.666,-8.0,,123.882,227.666,-9.361,125.215,256.936,-2.0,124.548,242.301,-5.681,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=29' - 10 5/8"" | End Level Offset=-8' - 0"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-2' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 7 3/8"" | Volume=50.53 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
637572,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"29' - 10 5/8""",,50.53 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,66.548,242.166,-5.0,66.548,256.666,-2.0,66.548,227.666,-8.0,,65.882,227.666,-9.361,67.215,256.936,-2.0,66.548,242.301,-5.681,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=29' - 10 5/8"" | End Level Offset=-8' - 0"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-2' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 7 3/8"" | Volume=50.53 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
637859,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"30' - 1 7/8""",,50.37 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,124.548,213.166,-11.5,124.548,227.666,-8.0,124.548,198.666,-15.0,,123.882,198.666,-16.372,125.215,227.979,-8.0,124.548,213.323,-12.186,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=30' - 1 7/8"" | End Level Offset=0' - 0"" | Reference Level=L -1 | Reference Level Elevation=-15' - 0"" | Start Level Offset=7' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 10"" | Volume=50.37 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
638002,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"29' - 10 1/8""",,49.86 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,95.548,213.166,-11.5,95.548,227.666,-8.0,95.548,198.666,-15.0,,94.882,198.666,-16.372,96.215,227.979,-8.0,95.548,213.323,-12.186,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=29' - 10 1/8"" | End Level Offset=0' - 0"" | Reference Level=L -1 | Reference Level Elevation=-15' - 0"" | Start Level Offset=7' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 10"" | Volume=49.86 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
638012,Structural Framing,Concrete-Rectangular Beam,16 x 16,,,,,,,,,,,"29' - 2 1/2""",,50.13 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,66.548,213.166,-11.5,66.548,227.666,-8.0,66.548,198.666,-15.0,,65.882,198.666,-16.296,67.215,227.979,-8.0,66.548,213.323,-12.148,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Cut Length=29' - 2 1/2"" | End Level Offset=0' - 0"" | Reference Level=L -1 | Reference Level Elevation=-15' - 0"" | Start Level Offset=7' - 0"" | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=29' - 10"" | Volume=50.13 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
638122,Structural Columns,Concrete-Rectangular-Column,12x12,L -1,,,,,,,,,,,,4.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,37.548,140.666,0.0,,,,,,,0.0,37.048,140.166,-19.0,38.048,141.166,-15.0,37.548,140.666,-17.0,,"Assembly Code=A1010 | Assembly Description=Standard Foundations | Base Level=L -1 | Base Offset=-4' - 0"" | Column Location Mark=D-2 | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | System Length=4' - 0"" | Top Level=L -1 | Top Offset=0' - 0"" | Volume=4.00 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,L -1,L -1,"-4' - 0""","0' - 0""",,,,,,,,,
638123,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L -1,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,37.548,140.666,-19.0,,,,,,,0.0,35.548,138.666,-20.0,39.548,142.666,-19.0,37.548,140.666,-19.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-4' - 0"" | Length=4' - 0"" | Level=L -1 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,,,,A1010,,,,,,,,,,,,,,,,
