generation,duration,idle_time,connectedness_penalty,crew_cost,pareto_rank,crowding_distance,overall_pareto_rank,zones,crews
16,130.61466666666666,84.88799999999998,0,16.0,1,0.2742222118204644,16,"{""1440389"": 1, ""1440369"": 2, ""1773278"": 2, ""1773440"": 3, ""1440371"": 4, ""1440405"": 5, ""1773270"": 5, ""1440380"": 6, ""1440381"": 6, ""1440382"": 6, ""1773274"": 7, ""1440376"": 8, ""1773267"": 20, ""1440368"": 9, ""1440403"": 10, ""1440404"": 10, ""1440406"": 10, ""1440384"": 11, ""1440383"": 12, ""1440385"": 13, ""1440388"": 13, ""1440401"": 14, ""1440402"": 14, ""1440400"": 15, ""1440399"": 15, ""1773269"": 16, ""1440396"": 17, ""1440397"": 17, ""1440372"": 18, ""1440394"": 19, ""1440395"": 19, ""1440398"": 19}","{""Interior Walls"": 5.0, ""MEP"": 3.0, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 5.0}"
16,117.58100000000002,95.54600000000003,0,20.0,1,0.2670374931975848,17,"{""1440389"": 1, ""1773274"": 7, ""1440369"": 2, ""1773278"": 2, ""1773440"": 3, ""1440371"": 4, ""1440405"": 5, ""1773270"": 5, ""1440380"": 6, ""1440381"": 6, ""1440382"": 6, ""1773267"": 8, ""1440368"": 9, ""1440403"": 10, ""1440404"": 10, ""1440406"": 10, ""1440384"": 11, ""1440383"": 12, ""1440385"": 13, ""1440388"": 13, ""1440401"": 14, ""1440402"": 14, ""1440376"": 15, ""1440400"": 16, ""1440399"": 16, ""1773269"": 17, ""1440396"": 18, ""1440397"": 18, ""1440372"": 19, ""1440394"": 20, ""1440395"": 20, ""1440398"": 20}","{""Interior Walls"": 5.0, ""MEP"": 4.0, ""Ceiling"": 5.0, ""Doors"": 1, ""Interior Finishes"": 5.0}"
16,125.81866666666667,50.19199999999999,0,19.0,1,0.2620332070497092,18,"{""1440376"": 1, ""1440389"": 2, ""1773274"": 3, ""1440371"": 4, ""1440384"": 5, ""1440369"": 6, ""1773278"": 6, ""1440383"": 7, ""1440372"": 8, ""1773269"": 9, ""1440380"": 10, ""1440381"": 10, ""1440382"": 10, ""1440385"": 11, ""1440388"": 11, ""1440368"": 12, ""1773267"": 13, ""1440396"": 14, ""1440397"": 14, ""1440401"": 15, ""1440402"": 15, ""1440400"": 16, ""1440399"": 16, ""1440405"": 17, ""1773270"": 17, ""1773440"": 18, ""1440403"": 19, ""1440404"": 19, ""1440406"": 19, ""1440394"": 20, ""1440395"": 20, ""1440398"": 20}","{""Interior Walls"": 5.0, ""MEP"": 3.0, ""Ceiling"": 5.0, ""Doors"": 1, ""Interior Finishes"": 5.0}"
16,153.32666666666668,153.12666666666667,0,15.0,1,0.2342508139971717,19,"{""1440383"": 1, ""1440389"": 2, ""1440369"": 3, ""1773278"": 3, ""1773440"": 4, ""1440371"": 5, ""1440405"": 6, ""1773270"": 6, ""1440380"": 7, ""1440381"": 7, ""1440382"": 7, ""1773274"": 8, ""1440376"": 9, ""1773267"": 9, ""1440368"": 10, ""1440403"": 11, ""1440404"": 11, ""1440406"": 11, ""1440384"": 12, ""1440385"": 13, ""1440388"": 13, ""1440401"": 14, ""1440402"": 14, ""1440400"": 15, ""1440399"": 15, ""1773269"": 16, ""1440396"": 17, ""1440397"": 17, ""1440372"": 18, ""1440394"": 19, ""1440395"": 19, ""1440398"": 19}","{""Interior Walls"": 5.0, ""MEP"": 3.0, ""Ceiling"": 2.0, ""Doors"": 2.0, ""Interior Finishes"": 3.0}"
16,201.60000000000005,75.3,0,13.0,1,0.21808684509213805,20,"{""1440389"": 1, ""1440369"": 2, ""1773278"": 2, ""1773440"": 3, ""1440371"": 4, ""1440405"": 5, ""1773270"": 5, ""1440380"": 6, ""1440381"": 6, ""1440382"": 6, ""1773274"": 7, ""1440376"": 8, ""1440368"": 4, ""1440403"": 9, ""1440404"": 9, ""1440406"": 9, ""1440384"": 10, ""1440383"": 11, ""1440385"": 12, ""1440388"": 12, ""1440401"": 13, ""1440402"": 13, ""1440400"": 14, ""1440399"": 14, ""1773269"": 15, ""1440396"": 16, ""1440397"": 16, ""1440372"": 17, ""1440394"": 18, ""1440395"": 18, ""1440398"": 18, ""1773267"": 19}","{""Interior Walls"": 5.0, ""MEP"": 3.0, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,98.03599999999997,164.07599999999994,0,25.0,1,inf,1,"{""1440394"": 1, ""1440395"": 1, ""1440398"": 1, ""1440372"": 3, ""1440396"": 4, ""1440397"": 4, ""1773269"": 5, ""1440400"": 6, ""1440399"": 6, ""1440376"": 7, ""1440401"": 8, ""1440402"": 8, ""1440384"": 9, ""1440385"": 9, ""1440388"": 9, ""1440403"": 10, ""1440404"": 10, ""1440406"": 10, ""1440382"": 11, ""1440383"": 11, ""1773267"": 12, ""1440380"": 12, ""1440381"": 12, ""1440405"": 2, ""1773270"": 2, ""1440369"": 13, ""1440371"": 13, ""1440368"": 14, ""1773278"": 14, ""1773440"": 15, ""1773274"": 16, ""1440389"": 17}","{""Interior Walls"": 5.0, ""MEP"": 5.0, ""Ceiling"": 5.0, ""Doors"": 5.0, ""Interior Finishes"": 5.0}"
17,494.92,859.12,0,5.0,1,inf,2,"{""1440372"": 1, ""1440384"": 2, ""1440385"": 2, ""1440388"": 2, ""1440394"": 3, ""1440395"": 3, ""1440398"": 3, ""1440376"": 4, ""1440396"": 5, ""1440397"": 5, ""1773269"": 6, ""1440382"": 7, ""1440383"": 7, ""1440400"": 8, ""1440399"": 8, ""1773267"": 9, ""1440380"": 9, ""1440381"": 9, ""1440401"": 10, ""1440402"": 10, ""1773440"": 11, ""1440389"": 12, ""1440369"": 13, ""1440371"": 13, ""1440368"": 14, ""1773278"": 14, ""1440403"": 15, ""1440404"": 15, ""1440406"": 15, ""1440405"": 16, ""1773270"": 16, ""1773274"": 17}","{""Interior Walls"": 1, ""MEP"": 1, ""Ceiling"": 1, ""Doors"": 1, ""Interior Finishes"": 1}"
17,510.1,0.0,1,12.0,1,inf,3,"{""1440384"": 1, ""1773440"": 1, ""1440385"": 1, ""1440388"": 1, ""1440389"": 1, ""1440394"": 1, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440398"": 1, ""1440399"": 1, ""1440400"": 1, ""1440401"": 1, ""1440402"": 1, ""1440403"": 1, ""1440404"": 1, ""1440405"": 1, ""1440406"": 1, ""1773267"": 1, ""1773269"": 1, ""1773270"": 1, ""1773274"": 1, ""1773278"": 1, ""1440368"": 1, ""1440369"": 1, ""1440371"": 1, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440381"": 1, ""1440382"": 1, ""1440383"": 1}","{""Interior Walls"": 2.0, ""MEP"": 2.0, ""Ceiling"": 2.0, ""Doors"": 3.0, ""Interior Finishes"": 3.0}"
17,559.4333333333334,0.0,1,10.0,1,inf,4,"{""1440384"": 1, ""1440385"": 1, ""1773440"": 1, ""1440388"": 1, ""1440389"": 1, ""1440394"": 1, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440398"": 1, ""1440399"": 1, ""1440400"": 1, ""1440401"": 1, ""1440402"": 1, ""1440403"": 1, ""1440404"": 1, ""1440405"": 1, ""1440406"": 1, ""1773267"": 1, ""1773269"": 1, ""1773270"": 1, ""1773274"": 1, ""1773278"": 1, ""1440368"": 1, ""1440369"": 1, ""1440371"": 1, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440381"": 1, ""1440382"": 1, ""1440383"": 1}","{""Interior Walls"": 2.0, ""MEP"": 2.0, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 3.0}"
17,400.9,24.0,5,10.0,1,inf,5,"{""1440384"": 1, ""1440385"": 2, ""1773440"": 2, ""1440388"": 2, ""1440389"": 1, ""1440394"": 2, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440398"": 1, ""1440399"": 2, ""1440400"": 2, ""1440401"": 2, ""1440402"": 2, ""1440403"": 1, ""1440404"": 2, ""1440405"": 1, ""1440406"": 2, ""1773267"": 1, ""1773269"": 1, ""1773270"": 1, ""1773274"": 1, ""1773278"": 2, ""1440368"": 2, ""1440369"": 1, ""1440371"": 2, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440381"": 2, ""1440382"": 2, ""1440383"": 2}","{""Interior Walls"": 2.0, ""MEP"": 2.0, ""Ceiling"": 2.0, ""Doors"": 2.0, ""Interior Finishes"": 2.0}"
17,497.3,193.0,0,5.0,1,inf,6,"{""1440376"": 1, ""1440389"": 2, ""1773274"": 3, ""1440369"": 4, ""1440371"": 4, ""1440382"": 5, ""1440383"": 5, ""1440372"": 6, ""1773269"": 12, ""1440368"": 8, ""1773278"": 8, ""1773267"": 9, ""1440380"": 9, ""1440381"": 9, ""1440384"": 10, ""1440385"": 10, ""1440388"": 10, ""1440405"": 11, ""1773270"": 11, ""1440401"": 7, ""1440402"": 7, ""1440400"": 13, ""1440399"": 13, ""1440396"": 14, ""1440397"": 14, ""1773440"": 15, ""1440403"": 16, ""1440404"": 16, ""1440406"": 16, ""1440394"": 17, ""1440395"": 17, ""1440398"": 17}","{""Interior Walls"": 1, ""MEP"": 1, ""Ceiling"": 1, ""Doors"": 1, ""Interior Finishes"": 1}"
17,126.8,10.299999999999983,0,20.0,1,inf,7,"{""1440376"": 1, ""1440389"": 2, ""1773274"": 3, ""1440369"": 4, ""1440371"": 5, ""1440382"": 6, ""1440383"": 7, ""1440372"": 8, ""1773269"": 9, ""1773278"": 10, ""1440368"": 11, ""1773267"": 12, ""1440380"": 12, ""1440381"": 13, ""1440384"": 14, ""1440385"": 14, ""1440388"": 14, ""1440397"": 15, ""1440402"": 16, ""1440396"": 17, ""1440400"": 18, ""1440401"": 18, ""1440399"": 19, ""1440405"": 20, ""1773270"": 20, ""1773440"": 21, ""1440403"": 22, ""1440404"": 22, ""1440406"": 22, ""1440395"": 23, ""1440398"": 24, ""1440394"": 25}","{""Interior Walls"": 5.0, ""MEP"": 5.0, ""Ceiling"": 5.0, ""Doors"": 1, ""Interior Finishes"": 4.0}"
17,488.4,104.0,3,8.0,1,0.7974795961932255,8,"{""1440384"": 4, ""1440389"": 1, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440403"": 1, ""1773267"": 1, ""1440405"": 1, ""1773269"": 1, ""1773270"": 1, ""1440406"": 1, ""1773274"": 1, ""1440369"": 1, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440401"": 2, ""1440402"": 2, ""1773440"": 3, ""1440385"": 4, ""1440388"": 4, ""1440394"": 4, ""1440382"": 4, ""1440398"": 4, ""1440399"": 4, ""1440400"": 4, ""1440368"": 4, ""1440371"": 4, ""1440404"": 4, ""1440381"": 4, ""1773278"": 4, ""1440383"": 4}","{""Interior Walls"": 2.0, ""MEP"": 1, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,375.02,590.62,0,6.0,1,0.6522160079678092,9,"{""1440389"": 1, ""1773274"": 2, ""1440405"": 3, ""1773270"": 3, ""1773267"": 4, ""1440376"": 5, ""1773269"": 6, ""1440396"": 7, ""1440397"": 7, ""1440372"": 8, ""1440394"": 9, ""1440395"": 9, ""1440398"": 9, ""1440369"": 10, ""1773278"": 10, ""1440384"": 11, ""1440383"": 11, ""1440380"": 12, ""1440381"": 12, ""1440382"": 12, ""1440403"": 13, ""1440404"": 13, ""1440406"": 13, ""1440400"": 14, ""1440399"": 14, ""1440385"": 15, ""1440388"": 15, ""1773440"": 16, ""1440371"": 17, ""1440368"": 18, ""1440401"": 19, ""1440402"": 19}","{""Interior Walls"": 1, ""MEP"": 1.0, ""Ceiling"": 1, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,502.4,83.0,4,8.0,1,0.5389020731714017,10,"{""1440384"": 1, ""1440389"": 1, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440398"": 4, ""1440403"": 1, ""1773267"": 1, ""1440405"": 1, ""1773269"": 1, ""1773270"": 1, ""1773274"": 1, ""1440369"": 1, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440401"": 2, ""1440402"": 2, ""1773440"": 3, ""1440385"": 4, ""1440388"": 4, ""1440394"": 4, ""1773278"": 4, ""1440399"": 4, ""1440400"": 4, ""1440368"": 4, ""1440371"": 4, ""1440404"": 4, ""1440406"": 1, ""1440381"": 4, ""1440382"": 4, ""1440383"": 4}","{""Interior Walls"": 2.0, ""MEP"": 1, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,324.64,483.73999999999995,0,7.0,1,0.4078645721185007,11,"{""1440376"": 9, ""1440389"": 2, ""1773274"": 3, ""1440372"": 4, ""1773269"": 5, ""1440396"": 6, ""1440397"": 6, ""1440405"": 7, ""1773270"": 7, ""1440403"": 8, ""1440404"": 8, ""1440406"": 8, ""1773267"": 1, ""1440380"": 9, ""1440381"": 9, ""1440401"": 10, ""1440402"": 10, ""1440369"": 11, ""1440371"": 11, ""1440384"": 12, ""1440385"": 12, ""1440388"": 12, ""1773440"": 13, ""1440394"": 14, ""1440395"": 14, ""1440398"": 14, ""1440382"": 15, ""1440383"": 15, ""1440368"": 16, ""1773278"": 16, ""1440400"": 17, ""1440399"": 17}","{""Interior Walls"": 2.0, ""MEP"": 1, ""Ceiling"": 1, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,297.36000000000007,312.46,0,8.0,1,0.3643466508822244,12,"{""1440376"": 8, ""1440389"": 1, ""1773274"": 2, ""1440369"": 3, ""1440371"": 4, ""1440382"": 5, ""1440383"": 6, ""1440372"": 7, ""1773269"": 8, ""1773278"": 9, ""1440368"": 10, ""1773267"": 11, ""1440380"": 11, ""1440381"": 12, ""1440384"": 13, ""1440385"": 13, ""1440388"": 14, ""1440397"": 15, ""1440402"": 16, ""1440396"": 17, ""1440400"": 18, ""1440401"": 18, ""1440399"": 19, ""1440405"": 20, ""1773270"": 20, ""1773440"": 21, ""1440403"": 22, ""1440404"": 22, ""1440406"": 23, ""1440395"": 24, ""1440398"": 25, ""1440394"": 26}","{""Interior Walls"": 2.0, ""MEP"": 1, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,293.13,470.72999999999996,0,8.0,1,0.3589255834607593,13,"{""1440372"": 1, ""1440376"": 2, ""1440389"": 3, ""1773274"": 4, ""1440368"": 5, ""1440369"": 5, ""1440371"": 5, ""1773278"": 5, ""1440382"": 6, ""1440383"": 6, ""1773269"": 7, ""1773267"": 8, ""1440380"": 8, ""1440381"": 8, ""1440384"": 9, ""1440385"": 9, ""1440388"": 9, ""1440401"": 10, ""1440402"": 10, ""1440396"": 10, ""1440397"": 10, ""1440400"": 11, ""1440399"": 11, ""1440405"": 12, ""1773270"": 12, ""1773440"": 13, ""1440403"": 14, ""1440404"": 14, ""1440406"": 14, ""1440394"": 15, ""1440395"": 15, ""1440398"": 15}","{""Interior Walls"": 2.0, ""MEP"": 2.0, ""Ceiling"": 1, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,223.74,259.34000000000003,0,11.0,1,0.34583943427664776,14,"{""1440381"": 1, ""1440376"": 2, ""1440389"": 3, ""1773274"": 4, ""1440369"": 5, ""1440371"": 6, ""1440382"": 7, ""1440383"": 8, ""1440372"": 9, ""1773269"": 10, ""1773278"": 11, ""1440368"": 12, ""1773267"": 13, ""1440380"": 13, ""1440384"": 14, ""1440385"": 14, ""1440388"": 15, ""1440397"": 16, ""1440402"": 17, ""1440396"": 18, ""1440400"": 19, ""1440401"": 19, ""1440399"": 20, ""1440405"": 21, ""1773270"": 21, ""1773440"": 22, ""1440403"": 23, ""1440404"": 23, ""1440406"": 24, ""1440395"": 25, ""1440398"": 26, ""1440394"": 27}","{""Interior Walls"": 4.0, ""MEP"": 2.0, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,105.152,53.025333333333364,0,23.0,1,0.3215857066331702,15,"{""1440376"": 1, ""1440389"": 2, ""1773274"": 3, ""1440369"": 4, ""1440371"": 4, ""1440382"": 5, ""1440383"": 5, ""1440372"": 6, ""1773269"": 7, ""1440368"": 8, ""1773278"": 8, ""1773267"": 9, ""1440380"": 9, ""1440381"": 9, ""1440384"": 10, ""1440385"": 10, ""1440388"": 10, ""1440401"": 11, ""1440402"": 11, ""1440400"": 12, ""1440399"": 12, ""1440405"": 13, ""1773270"": 13, ""1773440"": 14, ""1440403"": 15, ""1440404"": 15, ""1440406"": 15, ""1440396"": 11, ""1440397"": 11, ""1440394"": 16, ""1440395"": 16, ""1440398"": 16}","{""Interior Walls"": 5.0, ""MEP"": 5.0, ""Ceiling"": 3.0, ""Doors"": 5.0, ""Interior Finishes"": 5.0}"
17,417.13,258.22999999999996,0,6.0,1,0.31685987064832494,16,"{""1440376"": 1, ""1440389"": 10, ""1773274"": 2, ""1440368"": 3, ""1440369"": 4, ""1773278"": 4, ""1440371"": 5, ""1440372"": 6, ""1773269"": 7, ""1440384"": 8, ""1440383"": 8, ""1440380"": 9, ""1440381"": 9, ""1440382"": 9, ""1773267"": 11, ""1440385"": 12, ""1440388"": 12, ""1440396"": 13, ""1440397"": 13, ""1440401"": 14, ""1440402"": 14, ""1440400"": 15, ""1440399"": 15, ""1440405"": 16, ""1773270"": 16, ""1773440"": 17, ""1440403"": 18, ""1440404"": 18, ""1440406"": 18, ""1440394"": 19, ""1440395"": 19, ""1440398"": 19}","{""Interior Walls"": 1, ""MEP"": 1, ""Ceiling"": 1, ""Doors"": 1, ""Interior Finishes"": 2.0}"
17,153.32666666666668,153.12666666666667,0,15.0,1,0.2831177267393822,17,"{""1440383"": 1, ""1440389"": 2, ""1440369"": 3, ""1773278"": 3, ""1773440"": 4, ""1440371"": 5, ""1440405"": 6, ""1773270"": 6, ""1440380"": 7, ""1440381"": 7, ""1440382"": 7, ""1773274"": 8, ""1440376"": 9, ""1773267"": 9, ""1440368"": 10, ""1440403"": 11, ""1440404"": 11, ""1440406"": 11, ""1440384"": 12, ""1440385"": 13, ""1440388"": 13, ""1440401"": 14, ""1440402"": 14, ""1440400"": 15, ""1440399"": 15, ""1773269"": 16, ""1440396"": 17, ""1440397"": 17, ""1440372"": 18, ""1440394"": 19, ""1440395"": 19, ""1440398"": 19}","{""Interior Walls"": 5.0, ""MEP"": 3.0, ""Ceiling"": 2.0, ""Doors"": 2.0, ""Interior Finishes"": 3.0}"
17,130.61466666666666,84.88799999999998,0,16.0,1,0.2720953392478733,18,"{""1440389"": 1, ""1440369"": 2, ""1773278"": 2, ""1773440"": 3, ""1440371"": 4, ""1440405"": 5, ""1773270"": 5, ""1440380"": 6, ""1440381"": 6, ""1440382"": 6, ""1773274"": 7, ""1440376"": 8, ""1773267"": 20, ""1440368"": 9, ""1440403"": 10, ""1440404"": 10, ""1440406"": 10, ""1440384"": 11, ""1440383"": 12, ""1440385"": 13, ""1440388"": 13, ""1440401"": 14, ""1440402"": 14, ""1440400"": 15, ""1440399"": 15, ""1773269"": 16, ""1440396"": 17, ""1440397"": 17, ""1440372"": 18, ""1440394"": 19, ""1440395"": 19, ""1440398"": 19}","{""Interior Walls"": 5.0, ""MEP"": 3.0, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 5.0}"
17,125.81866666666667,50.19199999999999,0,19.0,1,0.2537655678782648,19,"{""1440376"": 1, ""1440389"": 2, ""1773274"": 3, ""1440371"": 4, ""1440384"": 5, ""1440369"": 6, ""1773278"": 6, ""1440383"": 7, ""1440372"": 8, ""1773269"": 9, ""1440380"": 10, ""1440381"": 10, ""1440382"": 10, ""1440385"": 11, ""1440388"": 11, ""1440368"": 12, ""1773267"": 13, ""1440396"": 14, ""1440397"": 14, ""1440401"": 15, ""1440402"": 15, ""1440400"": 16, ""1440399"": 16, ""1440405"": 17, ""1773270"": 17, ""1773440"": 18, ""1440403"": 19, ""1440404"": 19, ""1440406"": 19, ""1440394"": 20, ""1440395"": 20, ""1440398"": 20}","{""Interior Walls"": 5.0, ""MEP"": 3.0, ""Ceiling"": 5.0, ""Doors"": 1, ""Interior Finishes"": 5.0}"
17,117.58100000000002,95.54600000000003,0,20.0,1,0.21703749319758475,20,"{""1440389"": 1, ""1773274"": 7, ""1440369"": 2, ""1773278"": 2, ""1773440"": 3, ""1440371"": 4, ""1440405"": 5, ""1773270"": 5, ""1440380"": 6, ""1440381"": 6, ""1440382"": 6, ""1773267"": 8, ""1440368"": 9, ""1440403"": 10, ""1440404"": 10, ""1440406"": 10, ""1440384"": 11, ""1440383"": 12, ""1440385"": 13, ""1440388"": 13, ""1440401"": 14, ""1440402"": 14, ""1440376"": 15, ""1440400"": 16, ""1440399"": 16, ""1773269"": 17, ""1440396"": 18, ""1440397"": 18, ""1440372"": 19, ""1440394"": 20, ""1440395"": 20, ""1440398"": 20}","{""Interior Walls"": 5.0, ""MEP"": 4.0, ""Ceiling"": 5.0, ""Doors"": 1, ""Interior Finishes"": 5.0}"
18,510.1,0.0,1,12.0,1,inf,1,"{""1440384"": 1, ""1773440"": 1, ""1440385"": 1, ""1440388"": 1, ""1440389"": 1, ""1440394"": 1, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440398"": 1, ""1440399"": 1, ""1440400"": 1, ""1440401"": 1, ""1440402"": 1, ""1440403"": 1, ""1440404"": 1, ""1440405"": 1, ""1440406"": 1, ""1773267"": 1, ""1773269"": 1, ""1773270"": 1, ""1773274"": 1, ""1773278"": 1, ""1440368"": 1, ""1440369"": 1, ""1440371"": 1, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440381"": 1, ""1440382"": 1, ""1440383"": 1}","{""Interior Walls"": 2.0, ""MEP"": 2.0, ""Ceiling"": 2.0, ""Doors"": 3.0, ""Interior Finishes"": 3.0}"
18,559.4333333333334,0.0,1,10.0,1,inf,2,"{""1440384"": 1, ""1440385"": 1, ""1773440"": 1, ""1440388"": 1, ""1440389"": 1, ""1440394"": 1, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440398"": 1, ""1440399"": 1, ""1440400"": 1, ""1440401"": 1, ""1440402"": 1, ""1440403"": 1, ""1440404"": 1, ""1440405"": 1, ""1440406"": 1, ""1773267"": 1, ""1773269"": 1, ""1773270"": 1, ""1773274"": 1, ""1773278"": 1, ""1440368"": 1, ""1440369"": 1, ""1440371"": 1, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440381"": 1, ""1440382"": 1, ""1440383"": 1}","{""Interior Walls"": 2.0, ""MEP"": 2.0, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 3.0}"
18,400.9,24.0,5,10.0,1,inf,3,"{""1440384"": 1, ""1440385"": 2, ""1773440"": 2, ""1440388"": 2, ""1440389"": 1, ""1440394"": 2, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440398"": 1, ""1440399"": 2, ""1440400"": 2, ""1440401"": 2, ""1440402"": 2, ""1440403"": 1, ""1440404"": 2, ""1440405"": 1, ""1440406"": 2, ""1773267"": 1, ""1773269"": 1, ""1773270"": 1, ""1773274"": 1, ""1773278"": 2, ""1440368"": 2, ""1440369"": 1, ""1440371"": 2, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440381"": 2, ""1440382"": 2, ""1440383"": 2}","{""Interior Walls"": 2.0, ""MEP"": 2.0, ""Ceiling"": 2.0, ""Doors"": 2.0, ""Interior Finishes"": 2.0}"
18,497.3,193.0,0,5.0,1,inf,4,"{""1440376"": 1, ""1440389"": 2, ""1773274"": 3, ""1440369"": 4, ""1440371"": 4, ""1440382"": 5, ""1440383"": 5, ""1440372"": 6, ""1773269"": 12, ""1440368"": 8, ""1773278"": 8, ""1773267"": 9, ""1440380"": 9, ""1440381"": 9, ""1440384"": 10, ""1440385"": 10, ""1440388"": 10, ""1440405"": 11, ""1773270"": 11, ""1440401"": 7, ""1440402"": 7, ""1440400"": 13, ""1440399"": 13, ""1440396"": 14, ""1440397"": 14, ""1773440"": 15, ""1440403"": 16, ""1440404"": 16, ""1440406"": 16, ""1440394"": 17, ""1440395"": 17, ""1440398"": 17}","{""Interior Walls"": 1, ""MEP"": 1, ""Ceiling"": 1, ""Doors"": 1, ""Interior Finishes"": 1}"
18,494.92,859.12,0,5.0,1,inf,5,"{""1440372"": 1, ""1440384"": 2, ""1440385"": 2, ""1440388"": 2, ""1440394"": 3, ""1440395"": 3, ""1440398"": 3, ""1440376"": 4, ""1440396"": 5, ""1440397"": 5, ""1773269"": 6, ""1440382"": 7, ""1440383"": 7, ""1440400"": 8, ""1440399"": 8, ""1773267"": 9, ""1440380"": 9, ""1440381"": 9, ""1440401"": 10, ""1440402"": 10, ""1773440"": 11, ""1440389"": 12, ""1440369"": 13, ""1440371"": 13, ""1440368"": 14, ""1773278"": 14, ""1440403"": 15, ""1440404"": 15, ""1440406"": 15, ""1440405"": 16, ""1773270"": 16, ""1773274"": 17}","{""Interior Walls"": 1, ""MEP"": 1, ""Ceiling"": 1, ""Doors"": 1, ""Interior Finishes"": 1}"
18,118.55199999999999,7.825333333333354,0,19.0,1,inf,6,"{""1440376"": 1, ""1440389"": 2, ""1773274"": 3, ""1440369"": 4, ""1440371"": 4, ""1440382"": 5, ""1440383"": 5, ""1440372"": 6, ""1773269"": 7, ""1440368"": 8, ""1773278"": 8, ""1773267"": 9, ""1440380"": 9, ""1440381"": 9, ""1440384"": 10, ""1440385"": 10, ""1440388"": 10, ""1440401"": 11, ""1440402"": 11, ""1440396"": 11, ""1440397"": 11, ""1440400"": 12, ""1440399"": 12, ""1440405"": 13, ""1773270"": 13, ""1773440"": 14, ""1440403"": 15, ""1440404"": 15, ""1440406"": 15, ""1440394"": 16, ""1440395"": 16, ""1440398"": 16}","{""Interior Walls"": 5.0, ""MEP"": 5.0, ""Ceiling"": 3.0, ""Doors"": 1, ""Interior Finishes"": 5.0}"
18,97.82799999999997,163.86799999999994,0,25.0,1,inf,7,"{""1440394"": 1, ""1440395"": 1, ""1440398"": 1, ""1440405"": 2, ""1773270"": 2, ""1440372"": 3, ""1440396"": 4, ""1440397"": 4, ""1773269"": 5, ""1440400"": 6, ""1440399"": 6, ""1440376"": 7, ""1440401"": 4, ""1440402"": 4, ""1440384"": 8, ""1440385"": 8, ""1440388"": 8, ""1440403"": 9, ""1440404"": 9, ""1440406"": 9, ""1440382"": 10, ""1440383"": 10, ""1773267"": 11, ""1440380"": 11, ""1440381"": 11, ""1440369"": 12, ""1440371"": 12, ""1440368"": 13, ""1773278"": 13, ""1773440"": 14, ""1773274"": 15, ""1440389"": 16}","{""Interior Walls"": 5.0, ""MEP"": 5.0, ""Ceiling"": 5.0, ""Doors"": 5.0, ""Interior Finishes"": 5.0}"
18,488.4,104.0,3,8.0,1,0.8355434283217285,8,"{""1440384"": 4, ""1440389"": 1, ""1440395"": 1, ""1440396"": 1, ""1440397"": 1, ""1440403"": 1, ""1773267"": 1, ""1440405"": 1, ""1773269"": 1, ""1773270"": 1, ""1440406"": 1, ""1773274"": 1, ""1440369"": 1, ""1440372"": 1, ""1440376"": 1, ""1440380"": 1, ""1440401"": 2, ""1440402"": 2, ""1773440"": 3, ""1440385"": 4, ""1440388"": 4, ""1440394"": 4, ""1440382"": 4, ""1440398"": 4, ""1440399"": 4, ""1440400"": 4, ""1440368"": 4, ""1440371"": 4, ""1440404"": 4, ""1440381"": 4, ""1773278"": 4, ""1440383"": 4}","{""Interior Walls"": 2.0, ""MEP"": 1, ""Ceiling"": 2.0, ""Doors"": 1, ""Interior Finishes"": 2.0}"
